Overview

Overview                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               

IMPROVE Data Use: For journal publications, please inform Loretta Wilson (loretta.wilson@colostate.edu) of the planned publication.  Drafts of publications will be reviewed upon request for issues that could affect the data interpretation.

Preferred Reference: Please reference the Malm,et al. (1994) article below when using IMPROVE data.

Malm, W. C., J. F. Sisler, D. Huffman, R. A. Eldred, and T. A. Cahill (1994), Spatial and seasonal trends in particle concentration and optical extinction in the United States, J. Geophys. Res., 99, 1347-1370.

Preferred Acknowledgment:  IMPROVE is a collaborative association of state, tribal, and federal agencies, and international partners.  US Environmental Protection Agency is the primary funding source, with contracting and research support from the National Park Service. The Air Quality Group at the University of California, Davis is the central analytical laboratory, with ion analysis provided by Research Triangle Institute, and carbon analysis provided by Desert Research Institute.  

(Also: Prior to use, all data users are encouraged to review the IMPROVE data advisories located on the IMPROVE website: http://vista.cira.colostate.edu/IMPROVE/Data/QA_QC/Advisory.htm)

Regional Haze Implementation Guidance Documents: http://vista.cira.colostate.edu/IMPROVE/Publications/GuidanceDocs/guidancedocs.htm

Revised IMPROVE Algorithm (Microsoft Word document): http://vista.cira.colostate.edu/IMPROVE/Publications/GrayLit/019_RevisedIMPROVEeq/RevisedIMPROVEAlgorithm3.doc

Natural Haze Levels II:Application of the New IMPROVE Algorithm to Natural Species Concentrations Estimates (Microsoft PowerPoint document): http://vista.cira.colostate.edu/IMPROVE/Publications/GrayLit/029_NaturalCondII/naturalhazelevelsIIreport.ppt
  

Datasets

Dataset                 Code     StartDate             EndDate                 Frequency   NumRecords  
IMPROVE RHR Metrics II  IMPRHR2  3/2/1988 12:00:00 AM  12/29/2019 12:00:00 AM  1-in-3 day  11671690    

Sites

Site       Code   Dataset  Country  State  County  AQSCode    Latitude  Longitude  Elevation  StartDate   EndDate     DemographicCode  LandUseCode  StreetAddress  LocDesc  Sponsor  ProgramKey  NumPOCs  
Bondville  BOND1  IMPRHR2  US       IL     17019   170191001  40.05200  -88.37330  263        03/08/2001  12/29/2019  -999             Unknown      -999           -999     EPA      IMPROVE     1        

Parameters

ParamID  ParamCode  ParamName                       AQSCode  Units    Description                                                                                                                                                                                                                                                                                                                                                                                                          
907      ammNO3f    Ammonium Nitrate (Fine)         88344    µg/m^3   -999                                                                                                                                                                                                                                                                                                                                                                                                                 
900      ammSO4f    Ammonium Sulfate (Fine)         88339    µg/m^3   If particulate Sulfur (Sf) is non-null, then ammSO4f is calculated as 4.125 * Sulfur.  Otherwise, it is calculated as 1.375 * Sulfate (SO4f).  If the concentration of the base parameter (Sf or SO4f) is below the minimum detection limit, then 0.5 * MDL is used.  (NOTE:  The calculation procedure for RHR datasets differs from this. Please see the RHR guidance documents detailed calculation procedures.)  
114      ECf        Carbon, Elemental Total (Fine)  88307    µg/m^3   From TOR carbon fractions (E1+E2+E3-OP)                                                                                                                                                                                                                                                                                                                                                                              
911      SOILf      Soil (Fine)                     88348    µg/m^3   -999                                                                                                                                                                                                                                                                                                                                                                                                                 

Site History

History  Dataset  EntryType  EntryDate  Description  

Dataset History

History  EntryType  EntryDate  Description  

Status Flags

Status Flag  Description                                                                         
H1           Historical data that have not been assessed or validated.                           
I0           Invalid value - unknown reason                                                      
I1           Invalid value - known reason                                                        
I2           Invalid value (-999), though sample-level flag seems valid (SEM)                    
M1           Missing value because no value is available                                         
M2           Missing value because invalidated by data originator                                
M3           Missing value due to clogged filter                                                 
NA           Not available from source data                                                      
V0           Valid value                                                                         
V1           Valid value but comprised wholly or partially of below detection limit data         
V2           Valid estimated value                                                               
V3           Valid interpolated value                                                            
V4           Valid value despite failing to meet some QC or statistical criteria                 
V5           Valid value but qualified because of possible contamination                         
V6           Valid value but qualified due to non-standard sampling conditions                   
V7           Valid value set equal to the detection limit (DL) since the value was below the DL  
VE           Valid value during air quality event                                                
VM           Valid modeled value                                                                 
VS           Valid substituted value                                                             

Data

Dataset  SiteCode  POC  Date        ammNO3f:Val  ammSO4f:Val  ECf:Val  SOILf:Val  
IMPRHR2  BOND1     1    05/26/2010  1.73337      11.16988     0.6204   1.19899    
IMPRHR2  BOND1     1    05/29/2010  0.73311      6.82085      0.5347   0.95263    
IMPRHR2  BOND1     1    06/01/2010  1.50388      6.52154      0.3451   0.45771    
IMPRHR2  BOND1     1    06/04/2010  1.20357      5.90869      0.3356   0.72582    
IMPRHR2  BOND1     1    06/07/2010  0.50323      2.08139      0.2122   0.72525    
IMPRHR2  BOND1     1    06/10/2010  0.41861      2.25448      0.2874   0.46196    
IMPRHR2  BOND1     1    06/13/2010  0.53406      2.38         0.0715   0.44867    
IMPRHR2  BOND1     1    06/16/2010  0.26406      1.57109      0.1303   0.34068    
IMPRHR2  BOND1     1    06/19/2010  0.13945      0.93415      0.1664   0.34108    
IMPRHR2  BOND1     1    06/22/2010  0.13003      2.04666      0.1831   0.36307    
IMPRHR2  BOND1     1    06/25/2010  0.633        2.63711      0.3466   0.26958    
IMPRHR2  BOND1     1    06/28/2010  0.28006      2.43569      0.1221   0.54144    
IMPRHR2  BOND1     1    07/01/2010  0.33488      1.77         0.3317   0.45994    
IMPRHR2  BOND1     1    07/04/2010  0.56063      7.79662      0.4323   1.21326    
IMPRHR2  BOND1     1    07/07/2010  0.37823      5.92202      0.4642   0.80197    
IMPRHR2  BOND1     1    07/10/2010  0.49317      3.29802      0.3572   0.53875    
IMPRHR2  BOND1     1    07/13/2010  0.72988      6.18907      0.6395   0.52516    
IMPRHR2  BOND1     1    07/16/2010  0.28664      1.81083      0.3162   0.51031    
IMPRHR2  BOND1     1    07/19/2010  0.48672      1.53005      0.2195   0.43906    
IMPRHR2  BOND1     1    07/22/2010  0.49381      4.85084      0.3847   2.85465    
IMPRHR2  BOND1     1    07/25/2010  0.25078      2.28702      0.191    0.2621     
IMPRHR2  BOND1     1    07/28/2010  0.42957      4.45323      0.334    2.10605    
IMPRHR2  BOND1     1    07/31/2010  0.52671      7.75001      0.5191   0.74859    
IMPRHR2  BOND1     1    08/03/2010  0.47266      11.14204     0.6206   0.58888    
IMPRHR2  BOND1     1    08/06/2010  0.43099      2.30368      0.6239   0.58888    
IMPRHR2  BOND1     1    08/09/2010  0.39319      8.94768      0.576    0.58888    
IMPRHR2  BOND1     1    08/12/2010  0.47343      4.28608      0.5733   0.68243    
IMPRHR2  BOND1     1    08/15/2010  0.31411      2.59083      0.2881   0.45775    
IMPRHR2  BOND1     1    08/18/2010  0.58566      3.37474      0.6796   0.60057    
IMPRHR2  BOND1     1    08/21/2010  0.83257      6.82407      0.2501   0.43511    
IMPRHR2  BOND1     1    08/24/2010  0.5418       5.49627      0.5489   0.66774    
IMPRHR2  BOND1     1    08/27/2010  0.25374      1.57377      0.4047   0.43338    
IMPRHR2  BOND1     1    08/30/2010  0.27129      4.74259      0.3152   0.5731     
IMPRHR2  BOND1     1    09/02/2010  0.51316      2.4394       0.3437   0.36768    
IMPRHR2  BOND1     1    09/05/2010  0.2202       1.40089      0.2876   0.33586    
IMPRHR2  BOND1     1    09/08/2010  0.2958       1.52299      0.3089   1.02754    
IMPRHR2  BOND1     1    09/11/2010  0.87436      3.53904      0.3496   0.39546    
IMPRHR2  BOND1     1    09/14/2010  0.43151      2.34865      0.686    0.75058    
IMPRHR2  BOND1     1    09/17/2010  0.94892      1.90616      0.3398   0.34195    
IMPRHR2  BOND1     1    09/20/2010  0.37629      4.57116      0.4824   0.58952    
IMPRHR2  BOND1     1    09/23/2010  0.81193      4.86465      0.5433   0.83795    
IMPRHR2  BOND1     1    09/26/2010  0.96956      1.60417      0.1406   0.16438    
IMPRHR2  BOND1     1    09/29/2010  0.97859      3.79838      0.4726   0.77024    
IMPRHR2  BOND1     1    10/02/2010  0.74768      1.37585      0.1615   0.21795    
IMPRHR2  BOND1     1    10/05/2010  1.38056      1.54337      0.4946   1.02702    
IMPRHR2  BOND1     1    10/08/2010  0.85617      1.56936      0.6604   1.84188    
IMPRHR2  BOND1     1    10/11/2010  0.63107      2.66339      0.6608   1.5521     
IMPRHR2  BOND1     1    10/14/2010  0.38571      0.80363      0.2093   0.78706    
IMPRHR2  BOND1     1    10/17/2010  0.81296      1.34071      0.5353   1.2388     
IMPRHR2  BOND1     1    10/20/2010  0.9488       1.50435      0.3368   1.24439    
IMPRHR2  BOND1     1    10/23/2010  0.26174      1.9562       0.4687   1.12343    
IMPRHR2  BOND1     1    10/26/2010  0.11507      1.93033      0.0984   0.29503    
IMPRHR2  BOND1     1    10/29/2010  3.56646      1.48727      0.2297   0.40191    
IMPRHR2  BOND1     1    11/01/2010  1.29748      0.71989      0.2169   0.2851     
IMPRHR2  BOND1     1    11/04/2010  0.69905      0.61933      0.161    0.40889    
IMPRHR2  BOND1     1    11/07/2010  3.49139      1.7181       0.3465   0.57348    
IMPRHR2  BOND1     1    11/10/2010  3.23726      3.73007      0.6346   0.71018    
IMPRHR2  BOND1     1    11/13/2010  1.87308      3.93071      0.3605   0.50987    
IMPRHR2  BOND1     1    11/16/2010  8.09836      3.50666      0.6978   0.90433    
IMPRHR2  BOND1     1    11/19/2010  7.22722      5.63801      0.5714   0.43063    
IMPRHR2  BOND1     1    11/22/2010  1.03819      3.49788      0.246    0.42385    
IMPRHR2  BOND1     1    11/25/2010  2.26318      1.76208      0.1311   0.18689    
IMPRHR2  BOND1     1    11/28/2010  3.55214      4.05785      0.4276   0.32578    
IMPRHR2  BOND1     1    12/01/2010  1.47215      2.74201      0.0957   0.21205    
IMPRHR2  BOND1     1    12/04/2010  4.51061      3.15657      0.3921   0.26862    
IMPRHR2  BOND1     1    12/07/2010  5.40355      2.99194      0.3016   0.278      
IMPRHR2  BOND1     1    12/10/2010  7.75045      3.65611      0.6145   0.56472    
IMPRHR2  BOND1     1    12/13/2010  1.35553      1.2304       0.1479   0.3688     
IMPRHR2  BOND1     1    12/16/2010  4.99359      3.35907      0.3852   0.39863    
IMPRHR2  BOND1     1    12/19/2010  7.82707      3.37586      0.2984   0.22307    
IMPRHR2  BOND1     1    12/22/2010  8.6372       3.88344      0.2794   0.3086     
IMPRHR2  BOND1     1    12/25/2010  3.97294      1.84718      0.1975   0.05337    
IMPRHR2  BOND1     1    12/28/2010  5.93374      3.82272      0.4168   0.31076    
IMPRHR2  BOND1     1    12/31/2010  0.72085      4.10615      0.3667   0.48158    
IMPRHR2  BOND1     1    01/03/2011  1.47021      0.84476      0.2097   0.22082    
IMPRHR2  BOND1     1    01/06/2011  3.93385      2.76771      0.1913   0.30346    
IMPRHR2  BOND1     1    01/09/2011  2.61302      1.75894      0.3021   0.21624    
IMPRHR2  BOND1     1    01/12/2011  11.2408      3.37128      0.2631   0.20861    
IMPRHR2  BOND1     1    01/15/2011  13.91471     4.04456      0.4061   0.25832    
IMPRHR2  BOND1     1    01/18/2011  7.27586      4.17037      0.4576   0.11548    
IMPRHR2  BOND1     1    01/21/2011  5.33054      2.6082       0.2245   0.28619    
IMPRHR2  BOND1     1    01/24/2011  7.68401      7.3234       0.3854   0.21242    
IMPRHR2  BOND1     1    01/27/2011  6.48586      5.92923      0.3109   0.17651    
IMPRHR2  BOND1     1    01/30/2011  7.90125      3.71118      0.3435   0.09602    
IMPRHR2  BOND1     1    02/02/2011  0.99717      1.1074       0.1545   0.30388    
IMPRHR2  BOND1     1    02/05/2011  3.24783      3.34467      0.3032   0.19059    
IMPRHR2  BOND1     1    02/08/2011  6.15936      1.74302      0.1917   0.24881    
IMPRHR2  BOND1     1    02/11/2011  4.66567      1.50129      0.2584   0.27219    
IMPRHR2  BOND1     1    02/14/2011  2.94636      2.19867      0.164    0.16748    
IMPRHR2  BOND1     1    02/17/2011  1.67829      4.5422       0.4785   0.26522    
IMPRHR2  BOND1     1    02/20/2011  1.99111      2.67304      0.3414   0.21027    
IMPRHR2  BOND1     1    02/23/2011  6.15936      5.03196      0.2839   0.20178    
IMPRHR2  BOND1     1    02/26/2011  3.07136      5.64832      0.2368   0.10475    
IMPRHR2  BOND1     1    03/01/2011  6.80191      3.21544      0.328    0.18532    
IMPRHR2  BOND1     1    03/04/2011  1.4141       3.32091      0.5925   0.38717    
IMPRHR2  BOND1     1    03/07/2011  1.04374      5.18149      0.1819   0.10758    
IMPRHR2  BOND1     1    03/10/2011  2.16307      4.6056       0.2409   0.09807    
IMPRHR2  BOND1     1    03/13/2011  2.82523      3.57328      0.195    0.21542    
IMPRHR2  BOND1     1    03/16/2011  5.37904      3.04582      0.4016   0.28022    
IMPRHR2  BOND1     1    03/19/2011  3.09755      1.76876      0.2667   0.10349    
IMPRHR2  BOND1     1    03/22/2011  3.70836      4.89068      0.4953   0.664      
IMPRHR2  BOND1     1    03/25/2011  2.32471      2.09005      0.1136   0.24904    
IMPRHR2  BOND1     1    03/28/2011  1.82109      1.353        0.1871   0.2453     
IMPRHR2  BOND1     1    03/31/2011  6.48857      4.15045      0.4442   0.55164    
IMPRHR2  BOND1     1    04/03/2011  0.70331      3.38514      0.3839   1.1562     
IMPRHR2  BOND1     1    04/06/2011  1.16964      1.59006      0.3503   0.70402    
IMPRHR2  BOND1     1    04/09/2011  7.42614      5.59837      0.4912   0.46842    
IMPRHR2  BOND1     1    04/12/2011  0.69479      1.48521      0.2108   0.33989    
IMPRHR2  BOND1     1    04/15/2011  2.0858       2.65023      0.3956   0.878      
IMPRHR2  BOND1     1    04/18/2011  4.22552      3.32211      0.2862   0.52274    
IMPRHR2  BOND1     1    04/21/2011  2.23441      1.98652      0.1968   0.14695    
IMPRHR2  BOND1     1    04/24/2011  0.92132      1.37053      0.1591   0.10506    
IMPRHR2  BOND1     1    04/27/2011  0.88197      2.06399      0.1647   0.13354    
IMPRHR2  BOND1     1    04/30/2011  0.27         2.18151      0.2624   0.24347    
IMPRHR2  BOND1     1    05/03/2011  3.18759      2.64668      0.2211   0.37621    
IMPRHR2  BOND1     1    05/06/2011  1.44738      1.78047      0.125    0.19809    
IMPRHR2  BOND1     1    05/09/2011  0.61378      6.75411      0.3569   0.4427     
IMPRHR2  BOND1     1    05/12/2011  0.82173      4.31949      0.5693   0.84086    
IMPRHR2  BOND1     1    05/15/2011  0.43899      1.23292      0.0908   0.10944    
IMPRHR2  BOND1     1    05/18/2011  1.66191      2.21236      0.3588   0.36654    
IMPRHR2  BOND1     1    05/21/2011  1.11559      6.28963      0.6071   0.55546    
IMPRHR2  BOND1     1    05/24/2011  0.94802      2.82711      0.3506   0.36994    
IMPRHR2  BOND1     1    05/27/2011  1.12927      2.64825      0.192    0.17164    
IMPRHR2  BOND1     1    05/30/2011  0.31579      3.85151      0.3117   0.45562    
IMPRHR2  BOND1     1    06/02/2011  0.40661      2.95796      0.6237   0.4469     
IMPRHR2  BOND1     1    06/05/2011  1.01368      3.63062      0.3488   0.92745    
IMPRHR2  BOND1     1    06/08/2011  0.45292      7.66664      0.6841   1.03939    
IMPRHR2  BOND1     1    06/11/2011  1.05083      4.23039      0.2309   0.35069    
IMPRHR2  BOND1     1    06/14/2011  0.99743      5.15171      0.5026   0.24748    
IMPRHR2  BOND1     1    06/17/2011  0.8603       3.75247      0.5952   0.49819    
IMPRHR2  BOND1     1    06/20/2011  0.63081      3.97027      0.2614   0.55167    
IMPRHR2  BOND1     1    06/23/2011  0.06785      0.85293      0.0539   0.07045    
IMPRHR2  BOND1     1    06/26/2011  0.55767      6.1738       0.4019   0.17251    
IMPRHR2  BOND1     1    06/29/2011  0.46247      2.12116      0.2346   0.30094    
IMPRHR2  BOND1     1    07/02/2011  0.5218       7.64994      0.5954   0.76278    
IMPRHR2  BOND1     1    07/05/2011  1.04903      3.60801      0.4844   0.43344    
IMPRHR2  BOND1     1    07/08/2011  1.32883      3.99873      0.625    1.18422    
IMPRHR2  BOND1     1    07/11/2011  0.37978      7.03242      0.4728   0.91697    
IMPRHR2  BOND1     1    07/14/2011  0.59688      3.81084      0.2646   0.30475    
IMPRHR2  BOND1     1    07/17/2011  0.76355      13.63935     0.6867   0.41735    
IMPRHR2  BOND1     1    07/20/2011  0.46118      5.07045      0.4009   0.63696    
IMPRHR2  BOND1     1    07/23/2011  0.52464      7.05973      0.4486   0.7594     
IMPRHR2  BOND1     1    07/26/2011  0.84237      4.57863      0.3081   0.53628    
IMPRHR2  BOND1     1    07/29/2011  0.22162      6.3744       0.384    0.54655    
IMPRHR2  BOND1     1    08/01/2011  0.83334      12.24052     0.6436   0.53471    
IMPRHR2  BOND1     1    08/04/2011  0.31128      2.62882      0.4289   0.73528    
IMPRHR2  BOND1     1    08/07/2011  0.55676      3.26836      0.3023   0.3101     
IMPRHR2  BOND1     1    08/10/2011  0.13584      0.83176      0.1994   0.95404    
IMPRHR2  BOND1     1    08/13/2011  0.58643      6.05612      0.4409   0.34875    
IMPRHR2  BOND1     1    08/16/2011  0.40016      2.68851      0.4193   0.44428    
IMPRHR2  BOND1     1    08/19/2011  0.83682      7.43226      0.6437   0.51571    
IMPRHR2  BOND1     1    08/22/2011  0.27258      2.43453      0.3754   0.79264    
IMPRHR2  BOND1     1    08/25/2011  0.19169      0.7392       0.2637   0.79688    
IMPRHR2  BOND1     1    08/28/2011  0.20601      0.98831      0.2385   0.33254    
IMPRHR2  BOND1     1    08/31/2011  0.24794      6.03582      0.4201   0.70143    
IMPRHR2  BOND1     1    09/03/2011  0.40609      6.52385      0.5232   0.60091    
IMPRHR2  BOND1     1    09/06/2011  0.20343      1.34772      0.1387   0.18743    
IMPRHR2  BOND1     1    09/09/2011  0.76807      2.96117      0.1955   0.06197    
IMPRHR2  BOND1     1    09/12/2011  0.66216      6.05166      0.3514   0.20423    
IMPRHR2  BOND1     1    09/15/2011  0.14177      0.79464      0.1504   0.19375    
IMPRHR2  BOND1     1    09/18/2011  0.74846      4.51935      0.5836   0.29357    
IMPRHR2  BOND1     1    09/21/2011  0.66925      2.19029      0.3021   0.31024    
IMPRHR2  BOND1     1    09/24/2011  1.26975      2.52978      0.3592   0.26897    
IMPRHR2  BOND1     1    09/27/2011  0.68254      3.01533      0.1583   0.11068    
IMPRHR2  BOND1     1    09/30/2011  0.08243      0.3512       0.0744   0.32647    
IMPRHR2  BOND1     1    10/03/2011  0.5863       1.35296      0.6172   1.75075    
IMPRHR2  BOND1     1    10/06/2011  1.33992      5.441        0.6968   0.88639    
IMPRHR2  BOND1     1    10/09/2011  0.98362      4.47348      0.7445   0.89034    
IMPRHR2  BOND1     1    10/12/2011  1.32947      3.71275      0.5109   0.4448     
IMPRHR2  BOND1     1    10/15/2011  0.26497      1.25239      0.1626   0.33587    
IMPRHR2  BOND1     1    10/18/2011  -999         0.97292      0.3738   0.37097    
IMPRHR2  BOND1     1    10/21/2011  0.76162      0.7406       0.2911   0.42893    
IMPRHR2  BOND1     1    10/24/2011  1.09908      1.80019      0.5413   0.35441    
IMPRHR2  BOND1     1    10/27/2011  1.7148       1.68255      0.3622   0.21839    
IMPRHR2  BOND1     1    10/30/2011  0.97924      1.24348      0.3616   0.3673     
IMPRHR2  BOND1     1    11/02/2011  0.85824      3.20166      0.528    0.52464    
IMPRHR2  BOND1     1    11/05/2011  1.39681      2.25737      0.3298   0.17996    
IMPRHR2  BOND1     1    11/08/2011  -999         1.72173      0.4246   0.20895    
IMPRHR2  BOND1     1    11/11/2011  1.13352      1.51425      0.2272   0.24271    
IMPRHR2  BOND1     1    11/14/2011  1.4457       2.32489      0.2492   0.56931    
